ID,Title,Tags,Score,Solved,Accepted,Link
369A,Valera and Plates,"greedy, implementation",900,9125,0,https://codeforces.com/problemset/problem/369/A
368B,Sereja and Suffixes,"data structures, dp",1100,28894,0,https://codeforces.com/problemset/problem/368/B
368A,Sereja and Coat Rack,implementation,1000,6573,0,https://codeforces.com/problemset/problem/368/A
367E,Sereja and Intervals,"combinatorics, dp",2700,819,0,https://codeforces.com/problemset/problem/367/E
367D,Sereja and Sets,"bitmasks, dfs and similar",2400,569,0,https://codeforces.com/problemset/problem/367/D
367C,Sereja and the Arrangement of Numbers,"graphs, greedy, sortings",2000,1561,0,https://codeforces.com/problemset/problem/367/C
367B,Sereja ans Anagrams,"binary search, data structures",1900,2212,0,https://codeforces.com/problemset/problem/367/B
367A,Sereja and Algorithm,"data structures, implementation",1500,4062,0,https://codeforces.com/problemset/problem/367/A
366E,Dima and Magic Guitar,"brute force, implementation, math",2200,662,0,https://codeforces.com/problemset/problem/366/E
366D,Dima and Trap Graph,"binary search, data structures, dfs and similar, dsu, shortest paths, two pointers",2000,1094,0,https://codeforces.com/problemset/problem/366/D
366C,Dima and Salad,dp,1900,3474,0,https://codeforces.com/problemset/problem/366/C
366B,Dima and To-do List,"brute force, implementation",1200,5945,0,https://codeforces.com/problemset/problem/366/B
366A,Dima and Guards,implementation,1100,4119,0,https://codeforces.com/problemset/problem/366/A
365B,The Fibonacci Segment,implementation,1100,11902,0,https://codeforces.com/problemset/problem/365/B
365A,Good Number,implementation,1100,11762,0,https://codeforces.com/problemset/problem/365/A
364E,Empty Rectangles,"divide and conquer, two pointers",3000,334,0,https://codeforces.com/problemset/problem/364/E
364D,Ghd,"brute force, math, probabilities",2900,1249,0,https://codeforces.com/problemset/problem/364/D
364C,Beautiful Set,"brute force, number theory",2300,542,0,https://codeforces.com/problemset/problem/364/C
364B,Free Market,"dp, greedy",2200,1021,0,https://codeforces.com/problemset/problem/364/B
364A,Matrix,"combinatorics, data structures, implementation",1600,4231,0,https://codeforces.com/problemset/problem/364/A
363E,Two Circles,"brute force, data structures, implementation",2500,166,0,https://codeforces.com/problemset/problem/363/E
363D,Renting Bikes,"binary search, greedy",1800,3212,0,https://codeforces.com/problemset/problem/363/D
363C,Fixing Typos,"greedy, implementation",1400,11179,0,https://codeforces.com/problemset/problem/363/C
363B,Fence,"brute force, dp",1100,32698,0,https://codeforces.com/problemset/problem/363/B
363A,Soroban,implementation,800,8648,0,https://codeforces.com/problemset/problem/363/A
362E,Petya and Pipes,"flows, graphs, shortest paths",2300,629,0,https://codeforces.com/problemset/problem/362/E
362D,Fools and Foolproof Roads,"data structures, dfs and similar, dsu, graphs, greedy",2100,780,0,https://codeforces.com/problemset/problem/362/D
362C,Insertion Sort,"data structures, dp, implementation, math",1900,1282,0,https://codeforces.com/problemset/problem/362/C
362B,Petya and Staircases,"implementation, sortings",1100,11414,0,https://codeforces.com/problemset/problem/362/B
362A,Two Semiknights Meet,"greedy, math",1500,2505,0,https://codeforces.com/problemset/problem/362/A
361B,Levko and Permutation,"constructive algorithms, math, number theory",1200,6763,0,https://codeforces.com/problemset/problem/361/B
361A,Levko and Table,"constructive algorithms, implementation",800,13404,0,https://codeforces.com/problemset/problem/361/A
360E,Levko and Game,"graphs, greedy, shortest paths",2800,442,0,https://codeforces.com/problemset/problem/360/E
360D,Levko and Sets,number theory,2600,331,0,https://codeforces.com/problemset/problem/360/D
360C,Levko and Strings,"combinatorics, dp",2500,905,0,https://codeforces.com/problemset/problem/360/C
360B,Levko and Array,"binary search, dp",2000,2295,0,https://codeforces.com/problemset/problem/360/B
360A,Levko and Array Recovery,"greedy, implementation",1700,1942,0,https://codeforces.com/problemset/problem/360/A
359E,Neatness,"constructive algorithms, dfs and similar",2400,403,0,https://codeforces.com/problemset/problem/359/E
359D,Pair of Numbers,"binary search, brute force, data structures, math, two pointers",2000,3948,0,https://codeforces.com/problemset/problem/359/D
359C,Prime Number,"math, number theory",1900,2594,0,https://codeforces.com/problemset/problem/359/C
359B,Permutation,"constructive algorithms, dp, math",1400,6335,0,https://codeforces.com/problemset/problem/359/B
359A,Table,"constructive algorithms, greedy, implementation",1000,7305,0,https://codeforces.com/problemset/problem/359/A
358E,Dima and Kicks,"brute force, dsu, graphs, implementation",2300,350,0,https://codeforces.com/problemset/problem/358/E
358D,Dima and Hares,"dp, greedy",1800,3277,0,https://codeforces.com/problemset/problem/358/D
358C,Dima and Containers,"constructive algorithms, greedy, implementation",2000,1661,0,https://codeforces.com/problemset/problem/358/C
358B,Dima and Text Messages,"brute force, strings",1500,3451,0,https://codeforces.com/problemset/problem/358/B
358A,Dima and Continuous Line,"brute force, implementation",1400,6826,0,https://codeforces.com/problemset/problem/358/A
357B,Flag Day,"constructive algorithms, implementation",1400,6969,0,https://codeforces.com/problemset/problem/357/B
357A,Group of Students,"brute force, greedy, implementation",1000,5888,0,https://codeforces.com/problemset/problem/357/A
356E,Xenia and String Problem,"dp, hashing, implementation, string suffix structures, strings",3000,264,0,https://codeforces.com/problemset/problem/356/E
356D,Bags and Coins,"bitmasks, constructive algorithms, dp, greedy",2700,733,0,https://codeforces.com/problemset/problem/356/D
356C,Compartments,"combinatorics, constructive algorithms, greedy, implementation",2100,1124,0,https://codeforces.com/problemset/problem/356/C
356B,Xenia and Hamming,"implementation, math",1900,1707,0,https://codeforces.com/problemset/problem/356/B
356A,Knight Tournament,"data structures, dsu",1500,9889,0,https://codeforces.com/problemset/problem/356/A
355B,Vasya and Public Transport,"greedy, implementation",1100,4011,0,https://codeforces.com/problemset/problem/355/B
355A,Vasya and Digital Root,"constructive algorithms, implementation",1100,8024,0,https://codeforces.com/problemset/problem/355/A
354E,Lucky Number Representation,"constructive algorithms, dfs and similar, dp",2200,791,0,https://codeforces.com/problemset/problem/354/E
354D,Transferring Pyramid,dp,2900,258,0,https://codeforces.com/problemset/problem/354/D
354C,Vasya and Beautiful Arrays,"brute force, dp, number theory",2100,2435,0,https://codeforces.com/problemset/problem/354/C
354B,Game with Strings,"bitmasks, dp, games",2400,388,0,https://codeforces.com/problemset/problem/354/B
354A,Vasya and Robot,"brute force, greedy, math",1500,4780,0,https://codeforces.com/problemset/problem/354/A
353E,Antichain,"dp, graph matchings, greedy",2200,504,0,https://codeforces.com/problemset/problem/353/E
353D,Queue,"constructive algorithms, dp",2000,2208,0,https://codeforces.com/problemset/problem/353/D
353C,Find Maximum,"implementation, math, number theory",1600,4170,0,https://codeforces.com/problemset/problem/353/C
353B,Two Heaps,"combinatorics, constructive algorithms, greedy, implementation, math, sortings",1900,2069,0,https://codeforces.com/problemset/problem/353/B
353A,Domino,"implementation, math",1200,14251,0,https://codeforces.com/problemset/problem/353/A
352B,Jeff and Periods,"implementation, sortings",1300,12304,0,https://codeforces.com/problemset/problem/352/B
352A,Jeff and Digits,"brute force, implementation, math",1000,18635,0,https://codeforces.com/problemset/problem/352/A
351E,Jeff and Permutation,greedy,2200,1270,0,https://codeforces.com/problemset/problem/351/E
351D,Jeff and Removing Periods,data structures,2700,791,0,https://codeforces.com/problemset/problem/351/D
351C,Jeff and Brackets,"dp, matrices",2500,478,0,https://codeforces.com/problemset/problem/351/C
351B,Jeff and Furik,"combinatorics, dp, probabilities",1900,2000,0,https://codeforces.com/problemset/problem/351/B
351A,Jeff and Rounding,"dp, greedy, implementation, math",1800,2491,0,https://codeforces.com/problemset/problem/351/A
350E,Wrong Floyd,"brute force, constructive algorithms, dfs and similar, graphs",2200,666,0,https://codeforces.com/problemset/problem/350/E
350D,Looking for Owls,"binary search, data structures, geometry, hashing, sortings",2400,202,0,https://codeforces.com/problemset/problem/350/D
350C,Bombs,"greedy, implementation, sortings",1600,5856,0,https://codeforces.com/problemset/problem/350/C
350B,Resort,graphs,1500,2808,0,https://codeforces.com/problemset/problem/350/B
350A,TL,"brute force, greedy, implementation",1200,12990,0,https://codeforces.com/problemset/problem/350/A
349B,Color the Fence,"data structures, dp, greedy, implementation",1700,11494,0,https://codeforces.com/problemset/problem/349/B
349A,Cinema Line,"greedy, implementation",1100,21906,0,https://codeforces.com/problemset/problem/349/A
348E,Pilgrims,"dfs and similar, dp, trees",2800,325,0,https://codeforces.com/problemset/problem/348/E
348D,Turtles,"dp, matrices",2500,1038,0,https://codeforces.com/problemset/problem/348/D
348C,Subset Sums,"brute force, data structures",2500,1510,0,https://codeforces.com/problemset/problem/348/C
348B,Apple Tree,"dfs and similar, number theory, trees",2100,1828,0,https://codeforces.com/problemset/problem/348/B
348A,Mafia,"binary search, math, sortings",1600,10425,0,https://codeforces.com/problemset/problem/348/A
347B,Fixed Points,"brute force, implementation, math",1100,7992,0,https://codeforces.com/problemset/problem/347/B
347A,Difference Row,"constructive algorithms, implementation, sortings",1300,7282,0,https://codeforces.com/problemset/problem/347/A
346E,Doodle Jump,"math, number theory",3000,189,0,https://codeforces.com/problemset/problem/346/E
346D,Robot Control,"dp, graphs, shortest paths",2600,543,0,https://codeforces.com/problemset/problem/346/D
346C,Number Transformation II,"greedy, math",2200,1306,0,https://codeforces.com/problemset/problem/346/C
346B,Lucky Common Subsequence,"dp, strings",2000,2727,0,https://codeforces.com/problemset/problem/346/B
346A,Alice and Bob,"games, math, number theory",1600,7338,0,https://codeforces.com/problemset/problem/346/A
345G,Suffix Subgroup,"*special problem, strings",2200,44,0,https://codeforces.com/problemset/problem/345/G
345F,Superstitions Inspection,*special problem,2700,35,0,https://codeforces.com/problemset/problem/345/F
345E,Black Cat Rush,*special problem,2700,34,0,https://codeforces.com/problemset/problem/345/E
345D,Chain Letter,"*special problem, dfs and similar, graphs",2200,69,0,https://codeforces.com/problemset/problem/345/D
345C,Counting Fridays,*special problem,2000,112,0,https://codeforces.com/problemset/problem/345/C
345B,Triskaidekaphobia,*special problem,2100,113,0,https://codeforces.com/problemset/problem/345/B
345A,Expecting Trouble,"*special problem, probabilities",1500,418,0,https://codeforces.com/problemset/problem/345/A
344B,Simple Molecules,"brute force, graphs, math",1200,7640,0,https://codeforces.com/problemset/problem/344/B
344A,Magnets,implementation,800,71877,0,https://codeforces.com/problemset/problem/344/A
343E,Pumping Stations,"brute force, dfs and similar, divide and conquer, flows, graphs, greedy, trees",2900,448,0,https://codeforces.com/problemset/problem/343/E
343D,Water Tree,"data structures, dfs and similar, graphs, trees",2100,3763,0,https://codeforces.com/problemset/problem/343/D
343C,Read Time,"binary search, greedy, two pointers",1900,2576,0,https://codeforces.com/problemset/problem/343/C
343B,Alternating Current,"data structures, greedy, implementation",1600,8848,0,https://codeforces.com/problemset/problem/343/B
343A,Rational Resistance,"math, number theory",1600,7340,0,https://codeforces.com/problemset/problem/343/A
342E,Xenia and Tree,"data structures, divide and conquer, trees",2400,5313,0,https://codeforces.com/problemset/problem/342/E
342D,Xenia and Dominoes,"bitmasks, dfs and similar, dp",2100,437,0,https://codeforces.com/problemset/problem/342/D
342C,Cupboard and Balloons,geometry,1900,1662,0,https://codeforces.com/problemset/problem/342/C
342B,Xenia and Spies,"brute force, greedy, implementation",1500,3650,0,https://codeforces.com/problemset/problem/342/B
342A,Xenia and Divisors,"greedy, implementation",1200,9874,0,https://codeforces.com/problemset/problem/342/A
341E,Candies Game,"constructive algorithms, greedy",3000,328,0,https://codeforces.com/problemset/problem/341/E
341D,Iahub and Xors,data structures,2500,858,0,https://codeforces.com/problemset/problem/341/D
340E,Iahub and Permutations,"combinatorics, math",2000,1976,0,https://codeforces.com/problemset/problem/340/E
340D,Bubble Sort Graph,"binary search, data structures, dp",1500,5943,0,https://codeforces.com/problemset/problem/340/D
340C,Tourist Problem,"combinatorics, implementation, math",1600,3624,0,https://codeforces.com/problemset/problem/340/C
340B,Maximal Area Quadrilateral,"brute force, geometry",2100,1799,0,https://codeforces.com/problemset/problem/340/B
340A,The Wall,math,1200,6505,0,https://codeforces.com/problemset/problem/340/A
339E,Three Swaps,"constructive algorithms, dfs and similar, greedy",2700,476,0,https://codeforces.com/problemset/problem/339/E
339D,Xenia and Bit Operations,"data structures, trees",1700,16919,0,https://codeforces.com/problemset/problem/339/D
